frame,fss_sent_centric,fss_sent_centric_initial,sent_id,sentence,word
none,0.0,0.0,VID-035100,"'Maybe with the giving away of his money,' commented biographer Joseph Wall, 'he would justify what he had done to get that money.'",commented
labor_product,0.0,0.0,VID-035100,"'Maybe with the giving away of his money,' commented biographer Joseph Wall, 'he would justify what he had done to get that money.'",commented
text_creation,0.22528903309,0.2,VID-035100,"'Maybe with the giving away of his money,' commented biographer Joseph Wall, 'he would justify what he had done to get that money.'",commented
communication,0.229401803311,0.2,VID-035100,"'Maybe with the giving away of his money,' commented biographer Joseph Wall, 'he would justify what he had done to get that money.'",commented
work,0.006889979517,0.0666666666667,VID-035100,"'Maybe with the giving away of his money,' commented biographer Joseph Wall, 'he would justify what he had done to get that money.'",commented
explaining_the_facts,0.100602175806,0.0666666666667,VID-035100,"'Maybe with the giving away of his money,' commented biographer Joseph Wall, 'he would justify what he had done to get that money.'",commented
statement,0.974132414366,0.866666666667,VID-035100,"'Maybe with the giving away of his money,' commented biographer Joseph Wall, 'he would justify what he had done to get that money.'",commented
part_ordered_segments,0.0,0.0,VID-035100,"'Maybe with the giving away of his money,' commented biographer Joseph Wall, 'he would justify what he had done to get that money.'",commented
reporting,0.154638024627,0.133333333333,VID-035100,"'Maybe with the giving away of his money,' commented biographer Joseph Wall, 'he would justify what he had done to get that money.'",commented
becoming_aware,0.0189776061165,0.0666666666667,VID-035100,"'Maybe with the giving away of his money,' commented biographer Joseph Wall, 'he would justify what he had done to get that money.'",commented
none,0.0962835181663,0.133333333333,VID-205845,Before that time the friars had only a temporary residence in Rome at the convent of San Sisto Vecchio which Honorius III had given to Dominic circa 1218 intending it to become a convent for a reformation of nuns at Rome under Dominic's guidance.,intending
successfully_communicate_message,0.148374445051,0.0666666666667,VID-205845,Before that time the friars had only a temporary residence in Rome at the convent of San Sisto Vecchio which Honorius III had given to Dominic circa 1218 intending it to become a convent for a reformation of nuns at Rome under Dominic's guidance.,intending
communication,0.0,0.0,VID-205845,Before that time the friars had only a temporary residence in Rome at the convent of San Sisto Vecchio which Honorius III had given to Dominic circa 1218 intending it to become a convent for a reformation of nuns at Rome under Dominic's guidance.,intending
reporting,0.0,0.0,VID-205845,Before that time the friars had only a temporary residence in Rome at the convent of San Sisto Vecchio which Honorius III had given to Dominic circa 1218 intending it to become a convent for a reformation of nuns at Rome under Dominic's guidance.,intending
