worker,duration,job,judgment,unit,wqs,wwa,wsa,wqs_initial,wwa_initial,wsa_initial
A11GWWAXRJQ6Y2,403.264668449,2,356,356,0.267448247808,0.447306414769,0.597908366563,0.155281554714,0.302447605841,0.513416379285
A171S8E9IFSHH2,81.0013518624,4,217,217,0.425536457287,0.565423017739,0.752598397901,0.245216248832,0.38820850785,0.631661192048
A1909MOQZUXZZ5,47.0,1,1,1,0.372332727765,0.475338089416,0.783300846399,0.169312718283,0.313506235466,0.540061724867
A194R45ACMQEOR,21.9517066086,2,426,426,0.151918969571,0.345558845004,0.439632704436,0.094912071678,0.246507919565,0.385026460187
A1CPNA5L0J834N,245.0,1,8,8,0.287751586341,0.486521476982,0.591446832164,0.173296614425,0.352991138389,0.490937577685
A1IFIK8J49WBER,59.0,1,2,2,0.140793600503,0.272235165974,0.517176390492,0.131732575973,0.256794087297,0.512989132107
A1IHI23KH87K5W,491.369815392,2,183,183,0.343487728106,0.492091987699,0.698015283102,0.183234836046,0.328158381829,0.558373170371
A1LXW53Z5S9XG,428.5625,1,16,16,0.219128876179,0.399028499773,0.54915595328,0.15917232844,0.304301134246,0.523075041551
A1OSRAPSRT934Z,893.3,2,6,6,0.351108909048,0.544921427028,0.644329423716,0.166843523108,0.335434109278,0.497395817816
A1QX1RYLCFXZJ9,444.821192053,1,151,151,0.409553063098,0.564726330156,0.725223955797,0.222898394653,0.379459682451,0.587409954105
A1TTEPKV868Z50,34.0,1,7,7,0.400265248102,0.524419982222,0.763253235328,0.218590642428,0.358257918026,0.6101488102
A20PV3RB3I0W8S,200.525,2,48,48,0.293123905147,0.458738848041,0.638977724252,0.165237729251,0.318245345698,0.519214912282
A20VJWCDIBKTZI,406.106813996,3,272,272,0.43872401272,0.561526518514,0.781305954849,0.223620157841,0.362436439893,0.616991376216
A219VCQZADQ45W,19.7894736842,2,20,20,0.499775858101,0.617635367164,0.809176230298,0.300660350637,0.439007559482,0.684863720779
A21AVVEQUEX7DA,181.965491035,2,361,361,0.0538400367873,0.198708136641,0.270950338006,0.0425808723779,0.157742627185,0.269938907053
A21HDHQPENLF2X,62.1428571429,1,14,14,0.45017052472,0.60258768259,0.747062274465,0.220983208144,0.384010109594,0.575461954316
A2541C8MY0BYV3,3.32545675374,4,691,691,0.0258903065998,0.137026927849,0.18894320267,0.0319811572997,0.135087138743,0.236744649397
A27PVIL93ZMY46,154.0,1,1,1,0.726029214953,0.806171843778,0.900588653097,0.419926572974,0.565952329011,0.741982233216
A28A3HF3LSEIDT,309.699241988,2,355,355,0.33036332383,0.500663593625,0.659850901956,0.162765793915,0.315156108587,0.516460856955
A29VL3MZE7YPBZ,497.290697674,1,86,86,0.468091080194,0.600477117324,0.779531920016,0.266107196321,0.410272872009,0.648610265207
A2CJFO19NY4T5R,24.0,1,6,6,0.439074420768,0.561977402705,0.781302626501,0.311908978769,0.45128272459,0.691160910386
A2CK0OXMPOR9LE,146.696035242,1,227,227,0.487482286053,0.614271330357,0.793594397072,0.279116973139,0.424353765508,0.657745955912
