worker,duration,job,judgment,unit,wqs,wwa,wsa,wqs_initial,wwa_initial,wsa_initial
A11GWWAXRJQ6Y2,229.878982429,5,515,515,0.0764621881776,0.233974703319,0.326796816463,0.0813575528189,0.210892041871,0.385778202426
A14I3K8UN3612X,218.370233051,2,75,75,0.258800807092,0.435038982714,0.594891072698,0.140670013119,0.285765491293,0.492256823882
A1506T1PAYRT16,583.666666667,1,3,3,0.593365488343,0.663608551432,0.894149852443,0.281265957034,0.411833770761,0.682959914905
A171S8E9IFSHH2,52.8254534642,3,118,118,0.476141110047,0.603433794986,0.789052774311,0.227058975447,0.368006067639,0.616997912301
A1CPNA5L0J834N,335.712121212,2,25,25,0.24354345706,0.3878270439,0.627969247866,0.117014064915,0.240479429173,0.486586587959
A1I9ZBV75AVWUS,27.625,1,8,8,0.206463858159,0.371064677204,0.556409356218,0.13793972851,0.275472549346,0.500738563018
A1IHI23KH87K5W,596.526045151,4,173,173,0.421167113598,0.567196583247,0.742541697248,0.192640747702,0.338811556918,0.56857785329
A1LXW53Z5S9XG,68.8214285714,2,16,16,0.483240213114,0.600502498485,0.804726398862,0.264355294728,0.394253536967,0.670521047856
A1MQ9B05ZMM4YI,1433.84754402,2,109,109,0.381546776979,0.511248532058,0.746303907109,0.157901339437,0.289809110642,0.544846016355
A1NM7ZPZ3NH412,30.0,1,1,1,0.921439348749,0.924110549283,0.997109436164,0.693047174004,0.736719251476,0.940720868384
A1OSRAPSRT934Z,89.8,2,6,6,0.0464424706955,0.17003117951,0.273140907623,0.0516420321798,0.164447998005,0.314032598793
A1PAY3X73PQ16S,24.0,1,1,1,0.23199544014,0.310056679198,0.748235583054,0.142778565649,0.230765010236,0.618718433538
A1QX1RYLCFXZJ9,1469.57526882,2,94,94,0.398378613579,0.53997656035,0.737770197508,0.153521961589,0.298517670399,0.514280985055
A1RT9SQ9D9DLOV,25.5,1,2,2,0.323873838511,0.420150525853,0.770851917544,0.098654439021,0.207945066173,0.474425485715
A1TXOZQU1O4F0N,558.0,1,1,1,0.120321873084,0.277429890741,0.433701908479,0.0543313449468,0.151522881683,0.3585685828
A20PV3RB3I0W8S,134.285714286,1,7,7,0.279055476835,0.427822808364,0.652268816387,0.145269507295,0.288050998154,0.504318708236
A20VJWCDIBKTZI,546.551875,4,222,222,0.323724229795,0.474999147555,0.681525917386,0.16168819773,0.298884273606,0.540972583735
A21AVVEQUEX7DA,115.602444444,5,513,513,0.0571948479124,0.209006822213,0.27365062684,0.0610895173118,0.186021622226,0.328400089091
A2541C8MY0BYV3,3.43434343434,1,99,99,0.0413229205808,0.176675136214,0.233892111059,0.0407516114566,0.157203991679,0.25922758717
A28A3HF3LSEIDT,584.932230042,5,434,434,0.0669191814859,0.224603850104,0.29794316284,0.0739594974516,0.203020364623,0.364295954197
A28P3ZGZB3XG9P,40.0,1,2,2,0.00665536346883,0.0600628704739,0.110806616739,0.0136529324384,0.0788252421852,0.173205080757
A2CK0OXMPOR9LE,345.965517241,1,87,87,0.440062776803,0.565688360691,0.777924396864,0.199461034682,0.335992689972,0.593646947196
A2E6G3YGPG97B6,481.343201243,2,164,164,0.326802426938,0.487712180808,0.670072308624,0.13358331317,0.275749972558,0.484436360703
A2FUMA4UR6S920,1088.64314295,4,253,253,0.0968409770195,0.26640893581,0.363504988018,0.0733624215614,0.203988281936,0.359640371815
A2HM35CWB7IIFM,25.3333333333,1,3,3,0.343109358899,0.462376437074,0.742056323351,0.174358775439,0.294923862663,0.591199280602
A2MPA5OAT635HG,658.521758703,2,166,166,0.370180467379,0.521236607927,0.710196601217,0.150662481661,0.293656133278,0.513057500209
A2N7I0331X72Z7,57.0,1,2,2,0.657356068703,0.698462997849,0.941146590051,0.495893104352,0.542461575553,0.914153419707
A2OAZPREKF6PQR,247.431010271,5,516,516,0.123143313188,0.297634443282,0.413740129771,0.0879750845218,0.218390950127,0.402833013322
A2P065E9CYMYJL,406.362057862,3,162,162,0.35674948115,0.500720192625,0.712472727093,0.169155553214,0.305967845833,0.552854018871
