worker,duration,job,judgment,unit,wqs,wwa,wsa,wqs_initial,wwa_initial,wsa_initial
A10LLZZHZVGWRW,97.5483870968,1,31,31,0.431605166458,0.570322809668,0.756773460822,0.222038361662,0.374529514672,0.59284609881
A11GWWAXRJQ6Y2,261.720072365,2,477,477,0.186872712666,0.375857975129,0.497189696724,0.123099532633,0.273155007031,0.450658159159
A14I3K8UN3612X,18.6974025974,2,313,313,0.272590357547,0.45554723079,0.598380012265,0.166323618341,0.32522508492,0.511410792257
A1506T1PAYRT16,86.6422018349,1,109,109,0.345394816653,0.47505667784,0.727060228315,0.169641140043,0.301267287864,0.56309180212
A171S8E9IFSHH2,11.0,1,1,1,0.376819457014,0.462173735041,0.815319929378,0.34641466575,0.44758886066,0.773957299203
A194E79BDFEZIU,118.333333333,1,3,3,0.0291730399817,0.133678234019,0.218233283794,0.0325068343894,0.123777871732,0.262622340605
A194R45ACMQEOR,28.8795180723,1,166,166,0.28086701273,0.466112571021,0.60257334857,0.140056119999,0.300721517193,0.46573361729
A1KGCOR8OXYR72,60.4,1,5,5,0.388524487235,0.50790154892,0.764960233064,0.245436813108,0.368872386801,0.665370523494
A1QX1RYLCFXZJ9,142.166666667,1,12,12,0.534002276268,0.626634315425,0.852175284887,0.35201649339,0.462484607366,0.761142074318
A1Y0Y6U906ABT5,102.375,1,8,8,0.641362464085,0.697544382058,0.919457572281,0.454869956995,0.546096605082,0.832947783894
A20PV3RB3I0W8S,52.4347293718,3,329,329,0.304832233782,0.475363499606,0.641261337976,0.160360897097,0.316750039089,0.506269541619
A20VJWCDIBKTZI,401.108242963,2,549,549,0.107233640818,0.282187109546,0.38000899825,0.0861025638132,0.226568611902,0.38002865044
A21AVVEQUEX7DA,277.733695473,3,569,569,0.117459107079,0.298581884385,0.393389931613,0.0932585377673,0.235932611714,0.395276164196
A24LUXW1DB1QI5,65.0,1,1,1,0.591014765123,0.618444508736,0.955647203224,0.249869265308,0.369081365,0.677003200386
A2541C8MY0BYV3,2.62832811439,2,695,695,0.040157044422,0.170230209273,0.235898461227,0.0549670278682,0.178612213745,0.30774506802
A26T6O5EFR54A9,192.0,1,1,1,0.291954693873,0.386712386855,0.754965974188,0.152354009456,0.252650542337,0.603022689156
A28A3HF3LSEIDT,223.009398098,2,701,701,0.138914955298,0.323256912037,0.429735452282,0.101728576627,0.249586872395,0.407587849678
A28P3ZGZB3XG9P,40.0,1,6,6,0.468584363208,0.584628801534,0.801507489844,0.264386036657,0.403974775826,0.654461744837
A29VL3MZE7YPBZ,139.469792439,2,180,180,0.391666623593,0.527802349889,0.742070632453,0.226476828122,0.367346370411,0.616521208222
A2BPBFN87X32NO,1281.7,2,11,11,0.299801932562,0.428432582625,0.699764548077,0.164874096389,0.301382032296,0.547060138698
A2CK0OXMPOR9LE,57.5384615385,1,26,26,0.357122042788,0.495396445781,0.720881318041,0.143206074869,0.283707423318,0.504766752997
A2E6G3YGPG97B6,275.205202312,1,346,346,0.393692214016,0.543537989407,0.724314071304,0.195701611353,0.356065082083,0.549623148127
A2FUMA4UR6S920,909.357142857,2,22,22,0.134260728327,0.316294537877,0.424480072366,0.0938011407646,0.236777840699,0.39615675389
A2H5YEOMOPC9G0,77.0,1,1,1,0.224752186699,0.327563570903,0.686133033902,0.275378114973,0.38672954017,0.712068994916
A2IUT0610X9CV0,45.48,1,25,25,0.339047270932,0.491469861698,0.689863809269,0.202136945155,0.352905344508,0.57277949541
A2KJ983WWTEK4L,204.9,1,10,10,0.259769775647,0.40556864545,0.640507540613,0.117674805671,0.262938280903,0.447537746376
A2MPA5OAT635HG,248.247126437,1,348,348,0.335733341399,0.505486186767,0.664179062036,0.170612289046,0.333192955174,0.512052510105
A2OAZPREKF6PQR,211.743869451,2,689,689,0.120002874021,0.295186967072,0.406531749051,0.095189114426,0.236699092506,0.402152426604
A2P065E9CYMYJL,168.19612597,2,420,420,0.399013244466,0.543410958528,0.734275299759,0.207796905119,0.355722263762,0.584154904787
A2SBISQJE2ZPJQ,267.121971944,3,1041,1041,0.392390558996,0.533965622476,0.734861089327,0.20338060524,0.352102841023,0.577617052589
A2SKH7WZUEDGGI,482.899196461,2,369,369,0.371982135021,0.528044162068,0.704452698737,0.209212913301,0.363358890227,0.575774857661
A2SWQM5X54P1O5,298.846666667,2,62,62,0.441745873129,0.580073716927,0.761534026174,0.240557510986,0.391782988648,0.614007034396
A2T7HLGR4UMO39,47.880952381,2,22,22,0.303822816917,0.45371535269,0.669633097306,0.167272210076,0.302059803457,0.553771829821
A2UF2FRGVW4T89,931.459248515,2,184,184,0.331438922157,0.495778271469,0.668522485212,0.194631977998,0.346713725807,0.561362194546
A2USD3XJ7TU9Y7,344.48989899,1,198,198,0.400979657048,0.546119812838,0.734233857886,0.206412378283,0.364552397271,0.566207710683
